REGION,TECHNOLOGY,FUEL,MODE_OF_OPERATION,YEAR,VALUE
GLOBAL,PWRCOABRNXX00,COAINT,2,2029,2.92
GLOBAL,PWRCOABRNXX00,COAINT,2,2030,2.92
GLOBAL,PWRCOABRNXX00,COAINT,2,2031,2.92
GLOBAL,PWRCOABRNXX00,COAINT,2,2032,2.92
GLOBAL,PWRCOABRNXX00,COAINT,2,2033,2.92
GLOBAL,PWRCOABRNXX00,COAINT,2,2034,2.92
GLOBAL,PWRCOABRNXX00,COAINT,2,2035,2.92
GLOBAL,PWRCOABRNXX00,COAINT,2,2036,2.92
GLOBAL,PWRCOABRNXX00,COAINT,2,2037,2.92
GLOBAL,PWRCOABRNXX00,COAINT,2,2038,2.92
GLOBAL,PWRCOABRNXX00,COAINT,2,2039,2.92
GLOBAL,PWRCOABRNXX00,COAINT,2,2040,2.92
GLOBAL,PWRCOABRNXX00,COAINT,2,2041,2.92
GLOBAL,PWRCOABRNXX00,COAINT,2,2042,2.92
GLOBAL,PWRCOABRNXX00,COAINT,2,2043,2.92
GLOBAL,PWRCOABRNXX00,COAINT,2,2044,2.92
GLOBAL,PWRCOABRNXX00,COAINT,2,2045,2.92
GLOBAL,PWRCOABRNXX00,COAINT,2,2046,2.92
GLOBAL,PWRCOABRNXX00,COAINT,2,2047,2.92
GLOBAL,PWRCOABRNXX00,COAINT,2,2048,2.92
GLOBAL,PWRCOABRNXX00,COAINT,2,2049,2.92
GLOBAL,PWRCOABRNXX00,COAINT,2,2050,2.92
GLOBAL,PWRURNBRNXX01,URNBRN,1,2021,2.22
GLOBAL,PWRURNBRNXX01,URNBRN,1,2022,2.22
GLOBAL,PWRURNBRNXX01,URNBRN,1,2023,2.22
GLOBAL,PWRURNBRNXX01,URNBRN,1,2024,2.22
GLOBAL,PWRURNBRNXX01,URNBRN,1,2025,2.22
GLOBAL,PWRURNBRNXX01,URNBRN,1,2026,2.22
GLOBAL,PWRURNBRNXX01,URNBRN,1,2027,2.22
GLOBAL,PWRURNBRNXX01,URNBRN,1,2028,2.22
GLOBAL,PWRURNBRNXX01,URNBRN,1,2029,2.22
GLOBAL,PWRURNBRNXX01,URNBRN,1,2030,2.22
GLOBAL,PWRURNBRNXX01,URNBRN,1,2031,2.22
GLOBAL,PWRURNBRNXX01,URNBRN,1,2032,2.22
GLOBAL,PWRURNBRNXX01,URNBRN,1,2033,2.22
GLOBAL,PWRURNBRNXX01,URNBRN,1,2034,2.22
GLOBAL,PWRURNBRNXX01,URNBRN,1,2035,2.22
GLOBAL,PWRURNBRNXX01,URNBRN,1,2036,2.22
GLOBAL,PWRURNBRNXX01,URNBRN,1,2037,2.22
GLOBAL,PWRURNBRNXX01,URNBRN,1,2038,2.22
GLOBAL,PWRURNBRNXX01,URNBRN,1,2039,2.22
GLOBAL,PWRURNBRNXX01,URNBRN,1,2040,2.22
GLOBAL,PWRURNBRNXX01,URNBRN,1,2041,2.22
GLOBAL,PWRURNBRNXX01,URNBRN,1,2042,2.22
GLOBAL,PWRURNBRNXX01,URNBRN,1,2043,2.22
GLOBAL,PWRURNBRNXX01,URNBRN,1,2044,2.22
GLOBAL,PWRURNBRNXX01,URNBRN,1,2045,2.22
GLOBAL,PWRURNBRNXX01,URNBRN,1,2046,2.22
GLOBAL,PWRURNBRNXX01,URNBRN,1,2047,2.22
GLOBAL,PWRURNBRNXX01,URNBRN,1,2048,2.22
GLOBAL,PWRURNBRNXX01,URNBRN,1,2049,2.22
GLOBAL,PWRURNBRNXX01,URNBRN,1,2050,2.22
GLOBAL,PWRURNBRNXX01,URNINT,2,2021,2.22
GLOBAL,PWRURNBRNXX01,URNINT,2,2022,2.22
GLOBAL,PWRURNBRNXX01,URNINT,2,2023,2.22
GLOBAL,PWRURNBRNXX01,URNINT,2,2024,2.22
GLOBAL,PWRURNBRNXX01,URNINT,2,2025,2.22
GLOBAL,PWRURNBRNXX01,URNINT,2,2026,2.22
GLOBAL,PWRURNBRNXX01,URNINT,2,2027,2.22
GLOBAL,PWRURNBRNXX01,URNINT,2,2028,2.22
GLOBAL,PWRURNBRNXX01,URNINT,2,2029,2.22
GLOBAL,PWRURNBRNXX01,URNINT,2,2030,2.22
GLOBAL,PWRURNBRNXX01,URNINT,2,2031,2.22
GLOBAL,PWRURNBRNXX01,URNINT,2,2032,2.22
GLOBAL,PWRURNBRNXX01,URNINT,2,2033,2.22
GLOBAL,PWRURNBRNXX01,URNINT,2,2034,2.22
GLOBAL,PWRURNBRNXX01,URNINT,2,2035,2.22
GLOBAL,PWRURNBRNXX01,URNINT,2,2036,2.22
GLOBAL,PWRURNBRNXX01,URNINT,2,2037,2.22
GLOBAL,PWRURNBRNXX01,URNINT,2,2038,2.22
GLOBAL,PWRURNBRNXX01,URNINT,2,2039,2.22
GLOBAL,PWRURNBRNXX01,URNINT,2,2040,2.22
GLOBAL,PWRURNBRNXX01,URNINT,2,2041,2.22
GLOBAL,PWRURNBRNXX01,URNINT,2,2042,2.22
GLOBAL,PWRURNBRNXX01,URNINT,2,2043,2.22
GLOBAL,PWRURNBRNXX01,URNINT,2,2044,2.22
GLOBAL,PWRURNBRNXX01,URNINT,2,2045,2.22
GLOBAL,PWRURNBRNXX01,URNINT,2,2046,2.22
GLOBAL,PWRURNBRNXX01,URNINT,2,2047,2.22
GLOBAL,PWRURNBRNXX01,URNINT,2,2048,2.22
GLOBAL,PWRURNBRNXX01,URNINT,2,2049,2.22
GLOBAL,PWRURNBRNXX01,URNINT,2,2050,2.22
GLOBAL,PWRWONBRNXX01,WONBRNXX,1,2021,1.0
GLOBAL,PWRWONBRNXX01,WONBRNXX,1,2022,1.0
GLOBAL,PWRWONBRNXX01,WONBRNXX,1,2023,1.0
GLOBAL,PWRWONBRNXX01,WONBRNXX,1,2024,1.0
GLOBAL,PWRWONBRNXX01,WONBRNXX,1,2025,1.0
GLOBAL,PWRWONBRNXX01,WONBRNXX,1,2026,1.0
GLOBAL,PWRWONBRNXX01,WONBRNXX,1,2027,1.0
GLOBAL,PWRWONBRNXX01,WONBRNXX,1,2028,1.0
GLOBAL,PWRWONBRNXX01,WONBRNXX,1,2029,1.0
GLOBAL,PWRWONBRNXX01,WONBRNXX,1,2030,1.0
GLOBAL,PWRWONBRNXX01,WONBRNXX,1,2031,1.0
GLOBAL,PWRWONBRNXX01,WONBRNXX,1,2032,1.0
GLOBAL,PWRWONBRNXX01,WONBRNXX,1,2033,1.0
GLOBAL,PWRWONBRNXX01,WONBRNXX,1,2034,1.0
GLOBAL,PWRWONBRNXX01,WONBRNXX,1,2035,1.0
GLOBAL,PWRWONBRNXX01,WONBRNXX,1,2036,1.0
GLOBAL,PWRWONBRNXX01,WONBRNXX,1,2037,1.0
GLOBAL,PWRWONBRNXX01,WONBRNXX,1,2038,1.0
GLOBAL,PWRWONBRNXX01,WONBRNXX,1,2039,1.0
GLOBAL,PWRWONBRNXX01,WONBRNXX,1,2040,1.0
GLOBAL,PWRWONBRNXX01,WONBRNXX,1,2041,1.0
GLOBAL,PWRWONBRNXX01,WONBRNXX,1,2042,1.0
GLOBAL,PWRWONBRNXX01,WONBRNXX,1,2043,1.0
GLOBAL,PWRWONBRNXX01,WONBRNXX,1,2044,1.0
GLOBAL,PWRWONBRNXX01,WONBRNXX,1,2045,1.0
GLOBAL,PWRWONBRNXX01,WONBRNXX,1,2046,1.0
GLOBAL,PWRWONBRNXX01,WONBRNXX,1,2047,1.0
GLOBAL,PWRWONBRNXX01,WONBRNXX,1,2048,1.0
GLOBAL,PWRWONBRNXX01,WONBRNXX,1,2049,1.0
GLOBAL,PWRWONBRNXX01,WONBRNXX,1,2050,1.0
GLOBAL,PWRWASBRNXX01,WASBRNXX,1,2021,1.0
GLOBAL,PWRWASBRNXX01,WASBRNXX,1,2022,1.0
GLOBAL,PWRWASBRNXX01,WASBRNXX,1,2023,1.0
GLOBAL,PWRWASBRNXX01,WASBRNXX,1,2024,1.0
GLOBAL,PWRWASBRNXX01,WASBRNXX,1,2025,1.0
GLOBAL,PWRWASBRNXX01,WASBRNXX,1,2026,1.0
GLOBAL,PWRWASBRNXX01,WASBRNXX,1,2027,1.0
GLOBAL,PWRWASBRNXX01,WASBRNXX,1,2028,1.0
GLOBAL,PWRWASBRNXX01,WASBRNXX,1,2029,1.0
GLOBAL,PWRWASBRNXX01,WASBRNXX,1,2030,1.0
GLOBAL,PWRWASBRNXX01,WASBRNXX,1,2031,1.0
GLOBAL,PWRWASBRNXX01,WASBRNXX,1,2032,1.0
GLOBAL,PWRWASBRNXX01,WASBRNXX,1,2033,1.0
GLOBAL,PWRWASBRNXX01,WASBRNXX,1,2034,1.0
GLOBAL,PWRWASBRNXX01,WASBRNXX,1,2035,1.0
GLOBAL,PWRWASBRNXX01,WASBRNXX,1,2036,1.0
GLOBAL,PWRWASBRNXX01,WASBRNXX,1,2037,1.0
GLOBAL,PWRWASBRNXX01,WASBRNXX,1,2038,1.0
GLOBAL,PWRWASBRNXX01,WASBRNXX,1,2039,1.0
GLOBAL,PWRWASBRNXX01,WASBRNXX,1,2040,1.0
GLOBAL,PWRWASBRNXX01,WASBRNXX,1,2041,1.0
GLOBAL,PWRWASBRNXX01,WASBRNXX,1,2042,1.0
GLOBAL,PWRWASBRNXX01,WASBRNXX,1,2043,1.0
GLOBAL,PWRWASBRNXX01,WASBRNXX,1,2044,1.0
GLOBAL,PWRWASBRNXX01,WASBRNXX,1,2045,1.0
GLOBAL,PWRWASBRNXX01,WASBRNXX,1,2046,1.0
GLOBAL,PWRWASBRNXX01,WASBRNXX,1,2047,1.0
GLOBAL,PWRWASBRNXX01,WASBRNXX,1,2048,1.0
GLOBAL,PWRWASBRNXX01,WASBRNXX,1,2049,1.0
GLOBAL,PWRWASBRNXX01,WASBRNXX,1,2050,1.0
GLOBAL,PWRWOFBRNXX01,WOFBRNXX,1,2021,1.0
GLOBAL,PWRWOFBRNXX01,WOFBRNXX,1,2022,1.0
GLOBAL,PWRWOFBRNXX01,WOFBRNXX,1,2023,1.0
GLOBAL,PWRWOFBRNXX01,WOFBRNXX,1,2024,1.0
GLOBAL,PWRWOFBRNXX01,WOFBRNXX,1,2025,1.0
GLOBAL,PWRWOFBRNXX01,WOFBRNXX,1,2026,1.0
GLOBAL,PWRWOFBRNXX01,WOFBRNXX,1,2027,1.0
GLOBAL,PWRWOFBRNXX01,WOFBRNXX,1,2028,1.0
GLOBAL,PWRWOFBRNXX01,WOFBRNXX,1,2029,1.0
GLOBAL,PWRWOFBRNXX01,WOFBRNXX,1,2030,1.0
GLOBAL,PWRWOFBRNXX01,WOFBRNXX,1,2031,1.0
GLOBAL,PWRWOFBRNXX01,WOFBRNXX,1,2032,1.0
GLOBAL,PWRWOFBRNXX01,WOFBRNXX,1,2033,1.0
GLOBAL,PWRWOFBRNXX01,WOFBRNXX,1,2034,1.0
GLOBAL,PWRWOFBRNXX01,WOFBRNXX,1,2035,1.0
GLOBAL,PWRWOFBRNXX01,WOFBRNXX,1,2036,1.0
GLOBAL,PWRWOFBRNXX01,WOFBRNXX,1,2037,1.0
GLOBAL,PWRWOFBRNXX01,WOFBRNXX,1,2038,1.0
GLOBAL,PWRWOFBRNXX01,WOFBRNXX,1,2039,1.0
GLOBAL,PWRWOFBRNXX01,WOFBRNXX,1,2040,1.0
GLOBAL,PWRWOFBRNXX01,WOFBRNXX,1,2041,1.0
GLOBAL,PWRWOFBRNXX01,WOFBRNXX,1,2042,1.0
GLOBAL,PWRWOFBRNXX01,WOFBRNXX,1,2043,1.0
GLOBAL,PWRWOFBRNXX01,WOFBRNXX,1,2044,1.0
GLOBAL,PWRWOFBRNXX01,WOFBRNXX,1,2045,1.0
GLOBAL,PWRWOFBRNXX01,WOFBRNXX,1,2046,1.0
GLOBAL,PWRWOFBRNXX01,WOFBRNXX,1,2047,1.0
GLOBAL,PWRWOFBRNXX01,WOFBRNXX,1,2048,1.0
GLOBAL,PWRWOFBRNXX01,WOFBRNXX,1,2049,1.0
GLOBAL,PWRWOFBRNXX01,WOFBRNXX,1,2050,1.0
GLOBAL,PWRWAVBRNXX01,WAVBRNXX,1,2021,1.0
GLOBAL,PWRWAVBRNXX01,WAVBRNXX,1,2022,1.0
GLOBAL,PWRWAVBRNXX01,WAVBRNXX,1,2023,1.0
GLOBAL,PWRWAVBRNXX01,WAVBRNXX,1,2024,1.0
GLOBAL,PWRWAVBRNXX01,WAVBRNXX,1,2025,1.0
GLOBAL,PWRWAVBRNXX01,WAVBRNXX,1,2026,1.0
GLOBAL,PWRWAVBRNXX01,WAVBRNXX,1,2027,1.0
GLOBAL,PWRWAVBRNXX01,WAVBRNXX,1,2028,1.0
GLOBAL,PWRWAVBRNXX01,WAVBRNXX,1,2029,1.0
GLOBAL,PWRWAVBRNXX01,WAVBRNXX,1,2030,1.0
GLOBAL,PWRWAVBRNXX01,WAVBRNXX,1,2031,1.0
GLOBAL,PWRWAVBRNXX01,WAVBRNXX,1,2032,1.0
GLOBAL,PWRWAVBRNXX01,WAVBRNXX,1,2033,1.0
GLOBAL,PWRWAVBRNXX01,WAVBRNXX,1,2034,1.0
GLOBAL,PWRWAVBRNXX01,WAVBRNXX,1,2035,1.0
GLOBAL,PWRWAVBRNXX01,WAVBRNXX,1,2036,1.0
GLOBAL,PWRWAVBRNXX01,WAVBRNXX,1,2037,1.0
GLOBAL,PWRWAVBRNXX01,WAVBRNXX,1,2038,1.0
GLOBAL,PWRWAVBRNXX01,WAVBRNXX,1,2039,1.0
GLOBAL,PWRWAVBRNXX01,WAVBRNXX,1,2040,1.0
GLOBAL,PWRWAVBRNXX01,WAVBRNXX,1,2041,1.0
GLOBAL,PWRWAVBRNXX01,WAVBRNXX,1,2042,1.0
GLOBAL,PWRWAVBRNXX01,WAVBRNXX,1,2043,1.0
GLOBAL,PWRWAVBRNXX01,WAVBRNXX,1,2044,1.0
GLOBAL,PWRWAVBRNXX01,WAVBRNXX,1,2045,1.0
GLOBAL,PWRWAVBRNXX01,WAVBRNXX,1,2046,1.0
GLOBAL,PWRWAVBRNXX01,WAVBRNXX,1,2047,1.0
GLOBAL,PWRWAVBRNXX01,WAVBRNXX,1,2048,1.0
GLOBAL,PWRWAVBRNXX01,WAVBRNXX,1,2049,1.0
GLOBAL,PWRWAVBRNXX01,WAVBRNXX,1,2050,1.0
GLOBAL,PWRPETBRNXX01,PETBRN,1,2021,3.06
GLOBAL,PWRPETBRNXX01,PETBRN,1,2022,3.06
GLOBAL,PWRPETBRNXX01,PETBRN,1,2023,3.06
GLOBAL,PWRPETBRNXX01,PETBRN,1,2024,3.06
GLOBAL,PWRPETBRNXX01,PETBRN,1,2025,3.06
GLOBAL,PWRPETBRNXX01,PETBRN,1,2026,3.06
GLOBAL,PWRPETBRNXX01,PETBRN,1,2027,3.06
GLOBAL,PWRPETBRNXX01,PETBRN,1,2028,3.06
GLOBAL,PWRPETBRNXX01,PETBRN,1,2029,3.06
GLOBAL,PWRPETBRNXX01,PETBRN,1,2030,3.06
GLOBAL,PWRPETBRNXX01,PETBRN,1,2031,3.06
GLOBAL,PWRPETBRNXX01,PETBRN,1,2032,3.06
GLOBAL,PWRPETBRNXX01,PETBRN,1,2033,3.06
GLOBAL,PWRPETBRNXX01,PETBRN,1,2034,3.06
GLOBAL,PWRPETBRNXX01,PETBRN,1,2035,3.06
GLOBAL,PWRPETBRNXX01,PETBRN,1,2036,3.06
GLOBAL,PWRPETBRNXX01,PETBRN,1,2037,3.06
GLOBAL,PWRPETBRNXX01,PETBRN,1,2038,3.06
GLOBAL,PWRPETBRNXX01,PETBRN,1,2039,3.06
GLOBAL,PWRPETBRNXX01,PETBRN,1,2040,3.06
GLOBAL,PWRPETBRNXX01,PETBRN,1,2041,3.06
GLOBAL,PWRPETBRNXX01,PETBRN,1,2042,3.06
GLOBAL,PWRPETBRNXX01,PETBRN,1,2043,3.06
GLOBAL,PWRPETBRNXX01,PETBRN,1,2044,3.06
GLOBAL,PWRPETBRNXX01,PETBRN,1,2045,3.06
GLOBAL,PWRPETBRNXX01,PETBRN,1,2046,3.06
GLOBAL,PWRPETBRNXX01,PETBRN,1,2047,3.06
GLOBAL,PWRPETBRNXX01,PETBRN,1,2048,3.06
GLOBAL,PWRPETBRNXX01,PETBRN,1,2049,3.06
GLOBAL,PWRPETBRNXX01,PETBRN,1,2050,3.06
GLOBAL,PWRPETBRNXX01,PETINT,2,2021,3.06
GLOBAL,PWRPETBRNXX01,PETINT,2,2022,3.06
GLOBAL,PWRPETBRNXX01,PETINT,2,2023,3.06
GLOBAL,PWRPETBRNXX01,PETINT,2,2024,3.06
GLOBAL,PWRPETBRNXX01,PETINT,2,2025,3.06
GLOBAL,PWRPETBRNXX01,PETINT,2,2026,3.06
GLOBAL,PWRPETBRNXX01,PETINT,2,2027,3.06
GLOBAL,PWRPETBRNXX01,PETINT,2,2028,3.06
GLOBAL,PWRPETBRNXX01,PETINT,2,2029,3.06
GLOBAL,PWRPETBRNXX01,PETINT,2,2030,3.06
GLOBAL,PWRPETBRNXX01,PETINT,2,2031,3.06
GLOBAL,PWRPETBRNXX01,PETINT,2,2032,3.06
GLOBAL,PWRPETBRNXX01,PETINT,2,2033,3.06
GLOBAL,PWRPETBRNXX01,PETINT,2,2034,3.06
GLOBAL,PWRPETBRNXX01,PETINT,2,2035,3.06
GLOBAL,PWRPETBRNXX01,PETINT,2,2036,3.06
GLOBAL,PWRPETBRNXX01,PETINT,2,2037,3.06
GLOBAL,PWRPETBRNXX01,PETINT,2,2038,3.06
GLOBAL,PWRPETBRNXX01,PETINT,2,2039,3.06
GLOBAL,PWRPETBRNXX01,PETINT,2,2040,3.06
GLOBAL,PWRPETBRNXX01,PETINT,2,2041,3.06
GLOBAL,PWRPETBRNXX01,PETINT,2,2042,3.06
GLOBAL,PWRPETBRNXX01,PETINT,2,2043,3.06
GLOBAL,PWRPETBRNXX01,PETINT,2,2044,3.06
GLOBAL,PWRPETBRNXX01,PETINT,2,2045,3.06
GLOBAL,PWRPETBRNXX01,PETINT,2,2046,3.06
GLOBAL,PWRPETBRNXX01,PETINT,2,2047,3.06
GLOBAL,PWRPETBRNXX01,PETINT,2,2048,3.06
GLOBAL,PWRPETBRNXX01,PETINT,2,2049,3.06
GLOBAL,PWRPETBRNXX01,PETINT,2,2050,3.06
GLOBAL,PWRGEOBRNXX01,GEOBRNXX,1,2021,1.0
GLOBAL,PWRGEOBRNXX01,GEOBRNXX,1,2022,1.0
GLOBAL,PWRGEOBRNXX01,GEOBRNXX,1,2023,1.0
GLOBAL,PWRGEOBRNXX01,GEOBRNXX,1,2024,1.0
GLOBAL,PWRGEOBRNXX01,GEOBRNXX,1,2025,1.0
GLOBAL,PWRGEOBRNXX01,GEOBRNXX,1,2026,1.0
GLOBAL,PWRGEOBRNXX01,GEOBRNXX,1,2027,1.0
GLOBAL,PWRGEOBRNXX01,GEOBRNXX,1,2028,1.0
GLOBAL,PWRGEOBRNXX01,GEOBRNXX,1,2029,1.0
GLOBAL,PWRGEOBRNXX01,GEOBRNXX,1,2030,1.0
GLOBAL,PWRGEOBRNXX01,GEOBRNXX,1,2031,1.0
GLOBAL,PWRGEOBRNXX01,GEOBRNXX,1,2032,1.0
GLOBAL,PWRGEOBRNXX01,GEOBRNXX,1,2033,1.0
GLOBAL,PWRGEOBRNXX01,GEOBRNXX,1,2034,1.0
GLOBAL,PWRGEOBRNXX01,GEOBRNXX,1,2035,1.0
GLOBAL,PWRGEOBRNXX01,GEOBRNXX,1,2036,1.0
GLOBAL,PWRGEOBRNXX01,GEOBRNXX,1,2037,1.0
GLOBAL,PWRGEOBRNXX01,GEOBRNXX,1,2038,1.0
GLOBAL,PWRGEOBRNXX01,GEOBRNXX,1,2039,1.0
GLOBAL,PWRGEOBRNXX01,GEOBRNXX,1,2040,1.0
GLOBAL,PWRGEOBRNXX01,GEOBRNXX,1,2041,1.0
GLOBAL,PWRGEOBRNXX01,GEOBRNXX,1,2042,1.0
GLOBAL,PWRGEOBRNXX01,GEOBRNXX,1,2043,1.0
GLOBAL,PWRGEOBRNXX01,GEOBRNXX,1,2044,1.0
GLOBAL,PWRGEOBRNXX01,GEOBRNXX,1,2045,1.0
GLOBAL,PWRGEOBRNXX01,GEOBRNXX,1,2046,1.0
GLOBAL,PWRGEOBRNXX01,GEOBRNXX,1,2047,1.0
GLOBAL,PWRGEOBRNXX01,GEOBRNXX,1,2048,1.0
GLOBAL,PWRGEOBRNXX01,GEOBRNXX,1,2049,1.0
GLOBAL,PWRGEOBRNXX01,GEOBRNXX,1,2050,1.0
GLOBAL,PWRCOGBRNXX01,COGBRN,1,2021,2.92
GLOBAL,PWRCOGBRNXX01,COGBRN,1,2022,2.92
GLOBAL,PWRCOGBRNXX01,COGBRN,1,2023,2.92
GLOBAL,PWRCOGBRNXX01,COGBRN,1,2024,2.92
GLOBAL,PWRCOGBRNXX01,COGBRN,1,2025,2.92
GLOBAL,PWRCOGBRNXX01,COGBRN,1,2026,2.92
GLOBAL,PWRCOGBRNXX01,COGBRN,1,2027,2.92
GLOBAL,PWRCOGBRNXX01,COGBRN,1,2028,2.92
GLOBAL,PWRCOGBRNXX01,COGBRN,1,2029,2.92
GLOBAL,PWRCOGBRNXX01,COGBRN,1,2030,2.92
GLOBAL,PWRCOGBRNXX01,COGBRN,1,2031,2.92
GLOBAL,PWRCOGBRNXX01,COGBRN,1,2032,2.92
GLOBAL,PWRCOGBRNXX01,COGBRN,1,2033,2.92
GLOBAL,PWRCOGBRNXX01,COGBRN,1,2034,2.92
GLOBAL,PWRCOGBRNXX01,COGBRN,1,2035,2.92
GLOBAL,PWRCOGBRNXX01,COGBRN,1,2036,2.92
GLOBAL,PWRCOGBRNXX01,COGBRN,1,2037,2.92
GLOBAL,PWRCOGBRNXX01,COGBRN,1,2038,2.92
GLOBAL,PWRCOGBRNXX01,COGBRN,1,2039,2.92
GLOBAL,PWRCOGBRNXX01,COGBRN,1,2040,2.92
GLOBAL,PWRCOGBRNXX01,COGBRN,1,2041,2.92
GLOBAL,PWRCOGBRNXX01,COGBRN,1,2042,2.92
GLOBAL,PWRCOGBRNXX01,COGBRN,1,2043,2.92
GLOBAL,PWRCOGBRNXX01,COGBRN,1,2044,2.92
GLOBAL,PWRCOGBRNXX01,COGBRN,1,2045,2.92
GLOBAL,PWRCOGBRNXX01,COGBRN,1,2046,2.92
GLOBAL,PWRCOGBRNXX01,COGBRN,1,2047,2.92
GLOBAL,PWRCOGBRNXX01,COGBRN,1,2048,2.92
GLOBAL,PWRCOGBRNXX01,COGBRN,1,2049,2.92
GLOBAL,PWRCOGBRNXX01,COGBRN,1,2050,2.92
GLOBAL,PWRCOGBRNXX01,COGINT,2,2021,2.92
GLOBAL,PWRCOGBRNXX01,COGINT,2,2022,2.92
GLOBAL,PWRCOGBRNXX01,COGINT,2,2023,2.92
GLOBAL,PWRCOGBRNXX01,COGINT,2,2024,2.92
GLOBAL,PWRCOGBRNXX01,COGINT,2,2025,2.92
GLOBAL,PWRCOGBRNXX01,COGINT,2,2026,2.92
GLOBAL,PWRCOGBRNXX01,COGINT,2,2027,2.92
GLOBAL,PWRCOGBRNXX01,COGINT,2,2028,2.92
GLOBAL,PWRCOGBRNXX01,COGINT,2,2029,2.92
GLOBAL,PWRCOGBRNXX01,COGINT,2,2030,2.92
GLOBAL,PWRCOGBRNXX01,COGINT,2,2031,2.92
GLOBAL,PWRCOGBRNXX01,COGINT,2,2032,2.92
GLOBAL,PWRCOGBRNXX01,COGINT,2,2033,2.92
GLOBAL,PWRCOGBRNXX01,COGINT,2,2034,2.92
GLOBAL,PWRCOGBRNXX01,COGINT,2,2035,2.92
GLOBAL,PWRCOGBRNXX01,COGINT,2,2036,2.92
GLOBAL,PWRCOGBRNXX01,COGINT,2,2037,2.92
GLOBAL,PWRCOGBRNXX01,COGINT,2,2038,2.92
GLOBAL,PWRCOGBRNXX01,COGINT,2,2039,2.92
GLOBAL,PWRCOGBRNXX01,COGINT,2,2040,2.92
GLOBAL,PWRCOGBRNXX01,COGINT,2,2041,2.92
GLOBAL,PWRCOGBRNXX01,COGINT,2,2042,2.92
GLOBAL,PWRCOGBRNXX01,COGINT,2,2043,2.92
GLOBAL,PWRCOGBRNXX01,COGINT,2,2044,2.92
GLOBAL,PWRCOGBRNXX01,COGINT,2,2045,2.92
GLOBAL,PWRCOGBRNXX01,COGINT,2,2046,2.92
GLOBAL,PWRCOGBRNXX01,COGINT,2,2047,2.92
GLOBAL,PWRCOGBRNXX01,COGINT,2,2048,2.92
GLOBAL,PWRCOGBRNXX01,COGINT,2,2049,2.92
GLOBAL,PWRCOGBRNXX01,COGINT,2,2050,2.92
GLOBAL,PWRCCSBRNXX01,COABRN,1,2021,3.0
GLOBAL,PWRCCSBRNXX01,COABRN,1,2022,3.0
GLOBAL,PWRCCSBRNXX01,COABRN,1,2023,3.0
GLOBAL,PWRCCSBRNXX01,COABRN,1,2024,3.0
GLOBAL,PWRCCSBRNXX01,COABRN,1,2025,3.0
GLOBAL,PWRCCSBRNXX01,COABRN,1,2026,3.0
GLOBAL,PWRCCSBRNXX01,COABRN,1,2027,3.0
GLOBAL,PWRCCSBRNXX01,COABRN,1,2028,3.0
GLOBAL,PWRCCSBRNXX01,COABRN,1,2029,3.0
GLOBAL,PWRCCSBRNXX01,COABRN,1,2030,3.0
GLOBAL,PWRCCSBRNXX01,COABRN,1,2031,3.0
GLOBAL,PWRCCSBRNXX01,COABRN,1,2032,3.0
GLOBAL,PWRCCSBRNXX01,COABRN,1,2033,3.0
GLOBAL,PWRCCSBRNXX01,COABRN,1,2034,3.0
GLOBAL,PWRCCSBRNXX01,COABRN,1,2035,3.0
GLOBAL,PWRCCSBRNXX01,COABRN,1,2036,3.0
GLOBAL,PWRCCSBRNXX01,COABRN,1,2037,3.0
GLOBAL,PWRCCSBRNXX01,COABRN,1,2038,3.0
GLOBAL,PWRCCSBRNXX01,COABRN,1,2039,3.0
GLOBAL,PWRCCSBRNXX01,COABRN,1,2040,3.0
GLOBAL,PWRCCSBRNXX01,COABRN,1,2041,3.0
GLOBAL,PWRCCSBRNXX01,COABRN,1,2042,3.0
GLOBAL,PWRCCSBRNXX01,COABRN,1,2043,3.0
GLOBAL,PWRCCSBRNXX01,COABRN,1,2044,3.0
GLOBAL,PWRCCSBRNXX01,COABRN,1,2045,3.0
GLOBAL,PWRCCSBRNXX01,COABRN,1,2046,3.0
GLOBAL,PWRCCSBRNXX01,COABRN,1,2047,3.0
GLOBAL,PWRCCSBRNXX01,COABRN,1,2048,3.0
GLOBAL,PWRCCSBRNXX01,COABRN,1,2049,3.0
GLOBAL,PWRCCSBRNXX01,COABRN,1,2050,3.0
GLOBAL,PWRCCSBRNXX01,COAINT,2,2021,3.0
GLOBAL,PWRCCSBRNXX01,COAINT,2,2022,3.0
GLOBAL,PWRCCSBRNXX01,COAINT,2,2023,3.0
GLOBAL,PWRCCSBRNXX01,COAINT,2,2024,3.0
GLOBAL,PWRCCSBRNXX01,COAINT,2,2025,3.0
GLOBAL,PWRCCSBRNXX01,COAINT,2,2026,3.0
GLOBAL,PWRCCSBRNXX01,COAINT,2,2027,3.0
GLOBAL,PWRCCSBRNXX01,COAINT,2,2028,3.0
GLOBAL,PWRCCSBRNXX01,COAINT,2,2029,3.0
GLOBAL,PWRCCSBRNXX01,COAINT,2,2030,3.0
GLOBAL,PWRCCSBRNXX01,COAINT,2,2031,3.0
GLOBAL,PWRCCSBRNXX01,COAINT,2,2032,3.0
GLOBAL,PWRCCSBRNXX01,COAINT,2,2033,3.0
GLOBAL,PWRCCSBRNXX01,COAINT,2,2034,3.0
GLOBAL,PWRCCSBRNXX01,COAINT,2,2035,3.0
